WORD	NON_ESSENTIAL	Not
Involved in glutamate-dependent acid resistance. Imports glutamate inside the cell while simultaneously exporting to the periplasm the GABA produced by GadA and GadB. The gad system helps to maintain a near-neutral intracellular pH when cells are exposed to extremely acidic conditions. The ability to survive transit through the acidic conditions of the stomach is essential for successful colonization of the mammalian host by commensal and pathogenic bacteria	3	0
Pfam:DUF1527	3	0
is1 orf1	3	0
copper resistance protein	3	0
Swarming motility protein YbiA	3	0
Rieske 2Fe-2S domain protein	3	0
salicylate synthase Irp9	3	0
Uncharacterized protein yfaA	3	0
Xanthine dehydrogenase Fad-binding subunit	3	0
accessory colonization factor AcfD	3	0
RecT family	3	0
Diaminobutyrate--2-oxoglutarate aminotransferase	3	0
Electron transfer flavoprotein-quinone	3	0
Inherit from COG: endonuclease exonuclease phosphatase	3	0
Yersiniabactin biosynthetic protein YbtU	3	0
Protein of unknown function (DUF523)	3	0
Glcg protein	3	0
Catalyzes 2 different reactions between oxygene and the acireductone 1,2-dihydroxy-3-keto-5-methylthiopentene (DHK-MTPene) depending upon the metal bound in the active site. Fe-containing acireductone dioxygenase (Fe-ARD) produces formate and 2-keto-4- methylthiobutyrate (KMTB), the alpha-ketoacid precursor of methionine in the methionine recycle pathway. Ni-containing acireductone dioxygenase (Ni-ARD) produces methylthiopropionate, carbon monoxide and formate, and does not lie on the methionine recycle pathway (By similarity)	3	0
Flagellar hook-basal body complex protein FliE	3	0
NIPSNAP	3	0
with YgfK and YgfM forms a selenate reductase, which seems to catalyze the reduction of selenate to selenite	3	0
Iron-sulfur cluster binding protein	3	0
SMC domain protein	3	0
Beta-glucuronidase	3	0
2-dehydro-3-deoxy-6-phosphogalactonate aldolase	3	0
Iron-chelating periplasmic-binding protein	3	0
Part of a multidrug resistance efflux system that confers resistance to compounds such as rhodamine 6G, erythromycin, doxorubicin, ethidium bromide, TPP, SDS, deoxycholate, crystal violet and benzalkonium	3	0
electron transfer flavoprotein subunit ygcR	3	0
Polyphosphate	3	0
gluconate 2-dehydrogenase	3	0
HTH_MARR	3	0
Amino acid aldolase or racemase	3	0
Protein of unknown function (DUF1627)	3	0
Chaperonin	3	0
electron transfer flavoprotein subunit ygcQ	3	0
UPF0043 inner membrane protein ydjZ	3	0
OmpA family	3	0
Uncharacterized protein YegK	3	0
FGGY family of carbohydrate kinases, N-terminal domain	3	0
Transcriptional regulator, MarR family	3	0
ABC transporter periplasmic substrate-binding protein	3	0
transposase, IS605 OrfB family	3	0
Flagellar biosynthesis protein FliP	3	0
FlgN protein	3	0
Antitermination protein Q	3	0
flagellar basal body P-ring biosynthesis protein	3	0
inner membrane metabolite transport protein YgcS	3	0
Allophanate hydrolase, subunit 1	3	0
Glycolate oxidase iron-sulfur subunit	3	0
Class II aldolase	3	0
Inherit from COG: LVIVD repeat protein	3	0
these effects are overcome by concomitant expression of antitoxin SohA (PrlF). Massive overexpression is toxic. Unlike most other characterized TA systems degrades rRNA, and co-folding of the proteins is necessary in vitro for inhibition of the RNase activity. It is not known if it has any sequence-specificity. Acts as a transcription factor. The YhaV PrlF complex binds the prlF-yhaV operon, probably negatively regulating its expression	3	0
malate synthase G	3	0
Transketolase, C-terminal domain	3	0
F pilus assembly Type-IV secretion system for plasmid transfer	3	0
inner membrane component	3	0
ParB domain-containing protein nuclease	3	0
Glutathione transferase	3	0
Uncharacterized BCR, COG1636	3	0
CcdA protein	3	0
Alpha-acetolactate decarboxylase	3	0
May be involved in the transport of PQQ or its precursor to the periplasm (By similarity)	3	0
PfkB domain protein	3	0
CoA-transferase subunit B	3	0
SbmA/BacA-like family	3	0
rhamnose ABC transporter, periplasmic rhamnose-binding protein	3	0
DNA gyrase subunit B GyrB	3	0
Bifunctional enzyme that catalyzes the enolization of 2,3-diketo-5-methylthiopentyl-1-phosphate (DK-MTP-1-P) into the intermediate 2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate (HK-MTPenyl-1-P), which is then dephosphorylated to form the acireductone 1,2-dihydroxy-3-keto-5-methylthiopentene (DHK-MTPene) (By similarity)	3	0
glycolate oxidase FAD binding subunit	3	0
3-oxoadipate enol-lactonase	3	0
Peptide synthetase	3	0
Phage Mu protein F like protein	3	0
Aromatic amino acid	3	0
LmbE family	3	0
PTS system lactose cellobiose family IIC subunit	3	0
arsR family transcriptional regulator	3	0
Catalyzes a trans-dehydration via an enolate intermediate (By similarity)	3	0
Phenylacetate-CoA oxygenase reductase, PaaK subunit	3	0
3-carboxy-cis,cis-muconate cycloisomerase	3	0
ApbE family lipoprotein	3	0
Aldehyde dehydrogenase	3	0
haloacid dehalogenase-like hydrolase	3	0
Protein of unknown function (DUF1498)	3	0
Gluconate 2-dehydrogenase	3	0
cytochrome C	3	0
Part of the outer membrane protein assembly complex, which is involved in assembly and insertion of beta-barrel proteins into the outer membrane	2	26
lysyl-tRNA synthetase	2	16
frv operon regulatory protein	2	14
Inherit from COG: Transcriptional regulator	2	13
Phosphatidate cytidylyltransferase	2	13
Activates KDO (a required 8-carbon sugar) for incorporation into bacterial lipopolysaccharide in Gram-negative bacteria (By similarity)	2	13
PagP is required both for biosynthesis of hepta-acylated lipid A species containing palmitate and for resistance to cationic antimicrobial peptides (CAMPs). It catalyzes the transfer of a palmitate chain (16 0) from the sn-1 position of a glycerophospholipid to the free hydroxyl group of the (R)-3- hydroxymyristate chain at position 2 of lipid A (endotoxin) (By similarity)	2	12
Type III	2	12
colanic acid capsular biosynthesis activation protein A	2	11
DNA binding protein	2	11
2-oxoglutarate dehydrogenase e1 component	2	11
scaffold protein	2	11
hemolysin expression-modulating protein	2	11
Part of a sulfur-relay system required for 2-thiolation of 5-methylaminomethyl-2-thiouridine (mnm(5)s(2)U) at tRNA wobble positions. Interacts with IscS and stimulates its activity. Then, accepts a sulfur from IscS and transfers it in turn to TusD (By similarity)	2	11
Catalyzes the ATP-dependent phosphorylation of thiamine- monophosphate (TMP) to form thiamine-pyrophosphate (TPP), the active form of vitamin B1 (By similarity)	2	11
Required for maturation of 30S ribosomal subunits (By similarity)	2	11
During stationary phase, binds the chromosome non- specifically, forming a highly ordered and stable dps-DNA co- crystal within which chromosomal DNA is condensed and protected from diverse damages. It protects DNA from oxidative damage by sequestering intracellular Fe(2 ) ion and storing it in the form of Fe(3 ) oxyhydroxide mineral, which can be released after reduction. One hydrogen peroxide oxidizes two Fe(2 ) ions, which prevents hydroxyl radical production by the Fenton reaction	2	11
Glutamate-1-semialdehyde aminotransferase	2	11
DNA-binding transcriptional activator	2	11
Catalyzes the interconversion between ADP-D-glycero- beta-D-manno-heptose and ADP-L-glycero-beta-D-manno-heptose via an epimerization at carbon 6 of the heptose (By similarity)	2	11
Catalyzes the formation of 4-diphosphocytidyl-2-C- methyl-D-erythritol from CTP and 2-C-methyl-D-erythritol 4- phosphate (MEP) (By similarity)	2	11
Influences nickel and cobalt homeostasis. May act by modulating RcnA-mediated export of these ions to avoid excess efflux. Not involved in nickel import and does not bind nickel or cobalt ions directly	2	11
Iron-storage protein	2	11
Intracellular growth attenuator	2	11
membrane lipoprotein	2	11
Repressor of rcnA expression. Acts by binding specifically to the rcnA promoter in the absence of nickel and cobalt. In the presence of one of these metals, it has a weaker affinity for rcnA promoter	2	11
Essential cell division protein that coordinates cell division and chromosome segregation. The N-terminus is involved in assembly of the cell-division machinery. The C-terminus functions as a DNA motor that moves dsDNA in an ATP-dependent manner towards the dif recombination site, which is located within the replication terminus region. Translocation stops specifically at Xer-dif sites, where FtsK interacts with the Xer recombinase, allowing activation of chromosome unlinking by recombination. FtsK orienting polar sequences (KOPS) guide the direction of DNA translocation. FtsK can remove proteins from DNA as it translocates, but translocation stops specifically at XerCD-dif site, thereby preventing removal of XerC and XerD from dif	2	11
lipopolysaccharide heptosyltransferase I	2	11
Sugar fermentation stimulation protein homolog	2	11
Binds single-stranded DNA at the primosome assembly site (PAS) (By similarity)	2	11
Ferrous iron transport protein b	2	11
Catalyzes the stereoinversion of LL-2,6- diaminoheptanedioate (L,L-DAP) to meso-diaminoheptanedioate (meso- DAP), a precursor of L-lysine and an essential component of the bacterial peptidoglycan (By similarity)	2	11
component	2	11
Entericidin B	2	10
sam-dependent methyltransferase	2	10
inner membrane protein yciS	2	10
Digests double-stranded RNA. Involved in the processing of primary rRNA transcript to yield the immediate precursors to the large and small rRNAs (23S and 16S). Also processes some mRNAs, and tRNAs when they are encoded in the rRNA operon (By similarity)	2	10
Inner membrane protein YddG	2	10
Oxygen-regulated invasion protein	2	10
Rescues the ribosomes stalled at the 3' end of non-stop mRNAs. May induce hydrolysis of the ribosome-bound peptidyl-tRNA. This activity is crucial when the stalled ribosome can not be rescued by the SsrA(tmRNA)-SmpB quality control system	2	9
Helix-turn-helix	2	9
Catalyzes the isomerization of 5-dehydro-4-deoxy-D- glucuronate to 3-deoxy-D-glycero-2,5-hexodiulosonate (By similarity)	2	9
Pentapeptide repeat protein	2	9
Could be involved in the degradation of phospho-AI-2, thereby terminating induction of the lsr operon and closing the AI-2 signaling cycle	2	8
CRP FNR family transcriptional regulator	2	8
DTDP-4-dehydrorhamnose 3,5-epimerase	2	8
chaperone protein	2	8
multidrug resistance protein	2	8
Tail fiber protein	2	8
UDP-D-galactose (glucosyl)lipopolysaccharide-1, 6-D-galactosyltransferase	2	8
Inner membrane transport protein ydiM	2	8
damage-inducible protein	2	8
Colicin immunity protein / pyocin immunity protein	2	7
biofilm formation	2	7
uncharacterized protein yahO	2	7
Ferric enterobactin transport protein	2	7
Protein of unknown function (DUF1062)	2	7
of 127 from GenPept.129 gb AAK00467.1 (AF200692)	2	7
Transposase is3 is911 family	2	7
phage holin	2	7
Outer membrane efflux protein	2	7
response to oxidative stress	2	6
Protein of unknown function (DUF3156)	2	6
Inherit from COG: Periplasmic Protein	2	6
PTS system phosphocarrier protein	2	6
xylulose kinase	2	6
release factor H-coupled RctB family protein	2	6
fimbrial assembly chaperone SthB	2	6
Protein of unknown function (DUF2544)	2	6
Ydil protein	2	6
acid phosphatase	2	6
tail component of prophage cp-933k	2	6
Enterobacterial protein of unknown function (DUF957)	2	6
D-xylose transporter subunit XylF	2	5
tail length tape measure	2	5
Fructose-1,6-bisphosphate aldolase	2	5
sodium solute	2	5
Tir chaperone protein (CesT) family	2	5
ATPase associated with various cellular activities, AAA_5	2	5
Arginine dihydrolase	2	5
fimbriae Y protein	2	5
Channel that permits osmotically driven movement of water in both directions. It is involved in the osmoregulation and in the maintenance of cell turgor during volume expansion in rapidly growing cells. It mediates rapid entry or exit of water in response to abrupt changes in osmolarity (By similarity)	2	5
type III secretion apparatus protein	2	5
Periplasmic copper-binding protein	2	5
Catalyzes the Claisen rearrangement of chorismate to prephenate (By similarity)	2	4
UPF0387 membrane protein YohO	2	4
Involved in the oxidation of myo-inositol (MI) to 2- keto-myo-inositol (2KMI or 2-inosose) (By similarity)	2	4
Terminase-like family	2	4
outer membrane protein PgaA	2	4
inner membrane protein yphA	2	4
phenylacetic acid degradation protein paaY	2	4
CcdB protein	2	4
Salmonella surface presentation of antigen gene type M protein	2	4
Protein of unknown function (DUF1391)	2	4
pathogenesis	2	4
Part of the ABC transporter complex XylFGH involved in xylose import. Responsible for energy coupling to the transport system	2	4
CDP-glucose 4,6-dehydratase	2	4
Protein of unknown function (DUF3302)	2	4
Mig-14 family	2	4
Sodium:dicarboxylate symporter family	2	4
Protein of unknown function (DUF2459)	2	4
Two-component sensor	2	4
Bacterial export proteins, family 3	2	4
Thiol peroxidase	2	4
Inner membrane metabolite transport protein ydjE	2	4
Required for translocation of effector proteins via the type III secretion system SPI-1, which is essential for an efficient bacterial internalization. Probably acts by modulating the secretion of SipA, SipB, and SipC	2	4
Protein NinE homolog from lambdoid prophage DLP12	2	3
Plasmid maintenance system killer	2	3
Sucrose phosphorylase	2	3
Phenylacetate-CoA ligase	2	3
CP4-57 prophage	2	3
Inherit from COG: Represses a number of genes involved in the response to DNA damage (SOS response), including recA and lexA. In the presence of single-stranded DNA, RecA interacts with LexA causing an autocatalytic cleavage which disrupts the DNA-binding part of LexA, leading to derepression of the SOS regulon and eventually DNA repair (By similarity)	2	3
Uncharacterized protein YceQ	2	3
S-type pyocin	2	3
cNMP	2	3
Outer membrane channel protein allowing the entry of N- acetylneuraminic acid (Neu5Ac, the most abundant sialic acid on host cell surfaces) into the bacteria	2	3
GTP-binding protein	2	3
HTH_XRE	2	3
radical SAM domain protein	2	3
Inner membrane protein YiaA	2	3
leucine-rich repeat protein	2	3
Phage prohead protease, HK97 family	2	3
Protein of unknown function (DUF2877)	2	3
fimbrial-like protein yfcP	2	3
Proteinase inhibitor	2	3
D-allose transporter ATP-binding protein	2	3
DNA RNA non-specific endonuclease	2	3
General secretion pathway protein C	2	3
UPF0043 membrane protein ydjX	2	3
Filamentation induced by cAMP protein fic	2	2
holin protein	2	2
RecA RadA recombinase	2	2
O-Methyltransferase	2	2
Sorbose PTS component (Sorbose-permease PTS system IIA component)	2	2
HTH-type transcriptional regulator	2	2
dihydrodipicolinate synthetase	2	2
Inherit from bactNOG: Endonuclease	2	2
Transporter, anion cation symporter (ACS) family protein	2	2
Phage conjugal plasmid C-4 type zinc finger protein, TraR family	2	2
tautomerase	2	2
Sorbitol-6-phosphate 2-dehydrogenase	2	2
Pectin acetylesterase	2	2
DNA stabilization	2	2
conjugative transfer protein TraG	2	2
Inherit from proNOG: Endolysin	2	2
Repressor of phase-1 flagellin	2	2
Transferase	2	2
